Ld,Lb,growth_rate,length,condition
52.077036577186234,24.35559792177613,18.241618293286592,[25 27 27 27 27 29 31 32 33 35 37 35 37 39 41 42 44 47 50 51],glucose
59.93047727915069,30.957626516956715,17.83849867795095,[32 31 28 35 37 40 40 40 43 45 42 50 51 53 56 55 53],glucose
51.635288277403134,23.857228649412413,18.852156857239216,[25 25 26 27 29 29 31 30 32 32 33 35 36 38 39 40 44 45 46 49 51],glucose
49.33709914219286,27.850112538511347,20.606316995186607,[27 29 30 29 30 33 36 36 38 40 39 40 40 43 45 46 47],glucose
58.069041136977546,28.50768201952089,20.45949145031532,[29 28 30 32 34 35 35 37 39 38 41 42 41 41 45 47 46 51 54 56 57],glucose
67.20348054543975,32.9152177950652,21.363761339567755,[32 37 34 38 37 40 40 41 42 44 46 47 48 48 52 52 55 56 58 62 64 67],glucose
61.44785586689342,23.807525992040034,18.275589060146228,"[24 25 26 27 29 29 31 30 32 33 34 37 37 39 40 41 43 45 47 48 52 53 55 57
 60]",glucose
54.40922808806923,20.74556685433548,15.815410775986786,[24 23 23 25 24 24 27 28 29 30 32 34 33 35 38 40 42 43 46 48 51 53],glucose
47.18800192620252,22.924030680214404,20.16207712400461,[23 25 26 26 26 28 28 29 30 31 31 33 33 36 37 38 38 40 43 45 48],glucose
57.44733883074844,23.133780158102727,17.52729447338221,[25 25 25 27 27 28 30 30 31 32 32 36 38 38 40 42 43 45 47 49 51 54 56],glucose
65.84898567867957,33.629406771768636,18.567460816540805,[31 33 38 40 39 41 43 44 46 47 48 51 52 53 57 60 59 65],glucose
56.81898508438092,29.002625796067637,18.553075735916305,[31 32 32 31 34 35 35 38 39 40 41 42 44 46 49 52 54 56],glucose
51.92820273161705,26.94485010754833,16.904228613665836,[27 30 29 31 32 32 34 35 38 39 39 42 44 46 48 51],glucose
65.55086100567483,32.36573572792713,17.679168507288054,[32 34 35 37 37 40 42 43 44 47 48 48 51 53 55 58 62 64],glucose
63.10502016519178,32.76401021962177,19.034670831131464,[34 28 36 37 41 40 40 43 44 45 47 49 51 53 54 58 59 59],glucose
59.8490292839836,28.217063925125565,18.43725853893397,[29 31 32 32 33 34 36 35 37 39 40 41 43 46 47 50 52 54 57 58],glucose
57.80726022269772,27.475524059826324,17.70565139968866,[29 31 29 31 31 33 35 36 38 38 41 42 44 43 46 49 52 55 57],glucose
61.504497076820144,26.372034443330566,15.552315557981752,[29 28 29 29 31 31 34 36 39 39 41 43 45 47 49 52 53 57 59],glucose
60.89626607490871,30.8980602516073,18.389160606518214,[30 34 33 35 36 37 38 40 42 44 45 47 48 49 52 55 57 59],glucose
60.006336746052725,26.365236883274893,15.17095261173883,[28 31 29 30 30 33 34 35 38 39 42 43 44 47 50 53 55 59],glucose
56.18448574816525,27.658161382063447,15.648433545420403,[30 30 29 31 33 34 35 38 39 41 43 44 47 49 54 53],glucose
60.038632706313,29.09517761504534,19.136722016495295,[30 30 31 32 33 35 37 38 39 41 42 44 43 47 47 48 53 54 56 59],glucose
60.071363306603786,28.998051887851187,16.17935983323823,[29 33 31 33 34 35 37 39 40 43 45 46 48 50 54 55 58],glucose
65.89833810516379,30.042645497287168,17.648664495676986,[29 29 31 35 35 38 40 40 43 44 44 46 48 48 52 53 57 58 61 64],glucose
48.09822280679374,22.92653864249573,20.580654552198304,[26 23 24 25 25 27 28 30 30 30 32 34 34 36 37 37 38 41 42 43 46 47],glucose
60.29485833517264,25.972236960205613,17.283030221973373,[28 27 28 29 31 32 33 34 35 38 38 40 42 43 44 48 49 52 54 54 60],glucose
56.19980349560261,30.08327735667817,16.637028000906486,[30 32 33 35 36 37 38 40 43 42 45 46 48 53 56],glucose
58.852816126197844,32.20075622836508,20.689253748733098,[31 31 34 35 36 38 40 42 44 45 46 47 49 51 49 55 57 52],glucose
49.05859572634123,28.376234564174073,16.459388582697876,[32 29 31 32 33 34 35 37 39 41 44 46 48],glucose
51.277177432276865,26.974798571910547,14.028201764665134,[31 28 30 31 31 33 36 38 38 41 46 48 49],glucose
64.06890210367695,28.123447689620093,11.785991964845563,[31 30 33 34 37 37 39 41 44 46 48 52 54 68],glucose
47.1747762981547,23.446994390801926,21.812139083947258,[24 25 25 25 27 26 29 30 31 32 33 33 34 34 34 39 39 40 39 43 46 47],glucose
51.725726388470356,21.111998199911355,17.79058194540821,[23 23 23 24 24 26 26 28 30 31 30 32 33 34 36 36 38 41 42 44 46 50 51],glucose
57.298022026111006,21.7743317329444,16.477333808773196,[24 23 24 24 26 26 27 30 30 31 32 34 37 37 40 41 44 45 46 47 51 53 55],glucose
55.80580735555147,21.473468852901732,15.241025971339353,[23 22 24 25 25 27 28 29 31 32 33 34 39 40 39 42 44 48 49 51 53],glucose
59.522774508523604,33.61161428010791,24.257656803015934,[34 35 36 37 37 41 39 41 42 42 45 46 48 45 51 50 54 56 57 58],glucose
55.47836502445275,26.128470517387647,18.411076331061246,[26 28 27 28 32 32 34 34 34 36 37 39 43 43 45 45 48 49 51 54],glucose
56.9134624064501,27.182771281665065,17.822345662655653,[28 29 31 32 33 33 33 35 36 37 39 41 41 44 48 50 51 53 56],glucose
55.99131728557577,30.47325864547397,31.903038830086768,"[33 33 34 34 33 31 33 35 39 35 36 36 38 39 40 44 42 46 47 48 47 49 48 48
 49 57 53 55]",glucose
46.843280873745314,26.069308873506035,35.48239185592755,"[24 26 27 27 28 28 30 30 32 32 32 34 34 34 34 35 36 36 38 38 40 39 38 39
 41 40 42 45 46 48]",glucose
51.663997691221404,25.250936440835087,19.36441366587651,[27 29 26 27 29 30 31 33 33 34 36 37 38 40 41 43 45 46 49 51],glucose
49.98086339636628,25.233535351834117,21.297451412151354,[26 26 27 28 27 29 30 32 33 33 36 36 38 39 40 41 43 46 45 46 47],glucose
59.14622577996743,25.1827150281071,15.423927319155245,[25 27 28 29 30 31 33 35 36 38 39 41 42 46 47 49 51 55 57],glucose
50.42855323146214,22.603197978766726,17.27542483662244,[26 24 25 24 25 28 29 28 32 33 35 36 36 35 37 41 44 44 48 50],glucose
66.99284663838979,28.464208862517673,23.484480592194494,"[28 32 32 33 34 33 34 34 37 37 37 39 40 41 43 44 46 46 43 49 50 53 53 57
 57 61 62 64 68]",glucose
42.94838383908119,22.031106442861446,44.64925917270999,"[26 22 23 23 22 23 23 24 23 25 27 27 27 28 28 27 27 28 29 29 30 31 30 32
 32 33 33 34 35 35 35 36 35 36 38 39 39 40 38 40 41 42 42]",glucose
55.36839128888183,22.64191278721195,23.254610422231032,"[25 24 25 25 25 26 27 27 28 30 30 31 32 33 34 36 36 37 38 40 41 43 44 45
 46 47 49 51 52 55]",glucose
53.3505352798206,20.61434538831125,22.597155240781323,"[22 23 24 25 24 24 25 28 26 25 27 28 29 31 30 32 33 33 36 36 38 38 39 41
 41 45 46 47 50 52 54]",glucose
58.34619458049276,29.359781114048545,16.148609974300555,[31 31 32 32 33 35 40 41 44 42 43 47 48 51 54 57],glucose
70.87192086320282,37.448187580550915,20.645032198839775,[37 41 37 43 44 46 45 47 49 50 52 54 56 56 59 62 64 67 70],glucose
50.2346484777644,30.295792315724825,21.930866247140816,[30 32 34 33 34 35 37 37 39 40 41 43 43 45 48 50],glucose
54.50350968155409,26.856661217674603,20.56667715738931,[27 28 31 30 33 32 34 34 35 36 36 38 40 41 39 41 45 47 51 53 56],glucose
49.864954514820504,24.37308119279789,18.39770353969522,[25 27 26 27 27 29 31 31 33 34 35 37 38 40 41 44 46 46 47],glucose
58.808333496173226,22.85186791869001,14.665890715065682,[23 24 26 24 28 29 30 32 35 37 37 36 41 42 44 45 49 50 53 58],glucose
63.535337496908355,36.715415987703786,21.48707558748541,[36 38 38 40 42 44 45 47 48 49 50 52 55 57 60 53 64],glucose
60.2885075982343,29.862811542937102,15.78636287916428,[32 31 33 33 36 38 38 40 41 44 46 49 50 53 55 59],glucose
55.52799130390967,28.454772691149888,17.624898651560727,[29 31 29 32 32 35 37 38 39 41 42 44 45 46 49 51 55],glucose
65.39878403700229,29.489262607564978,16.53505251827793,[31 31 33 33 34 35 39 41 42 42 43 46 48 51 52 55 59 61 63],glucose
66.6265758577741,36.25639174100648,23.921744544906595,[38 36 37 39 41 42 43 45 47 47 48 50 52 53 54 55 58 60 60 63 65],glucose
49.79143869272455,24.59210354418764,19.652107443616845,[26 26 26 28 28 29 29 31 32 33 35 37 38 39 41 42 43 45 45 49],glucose
57.18523243069585,25.51218405849276,15.457858934326996,[28 29 28 29 29 32 33 35 36 35 39 42 44 45 47 51 54 55],glucose
54.00705592456719,25.436827381048985,15.650472813142493,[26 27 28 30 29 31 33 35 37 39 38 41 42 45 48 50 52],glucose
57.254508264202265,23.617392234785854,18.786110112623888,[24 25 25 26 28 29 29 31 31 32 34 35 37 39 41 41 41 44 45 48 50 52 53 55],glucose
57.92178461468841,22.170836960519523,17.322981255292813,[24 22 25 25 25 28 29 29 30 31 34 35 37 36 37 40 41 44 44 47 52 51 54 56],glucose
59.44144411228116,33.967006353338476,32.204719246546794,"[33 34 35 37 38 40 40 41 41 42 43 42 40 43 46 47 47 47 50 51 53 54 54 56
 57 60]",glucose
55.890045049708334,26.198910906379727,18.296847167079356,[27 26 28 29 31 32 33 35 35 36 39 40 42 42 45 46 47 50 51 55],glucose
61.08930692483281,27.211231231722834,17.14210822704418,[28 28 29 30 32 33 34 36 38 41 42 43 44 46 47 49 51 54 56 60],glucose
62.076522881477864,23.74063568280312,15.143984852181493,[26 26 26 28 28 29 31 33 34 35 36 40 42 42 42 48 49 52 55 56 61],glucose
57.5689758614809,24.999610772557492,14.957795159650551,[28 26 28 29 29 31 33 34 36 38 39 42 41 46 47 50 54 56],glucose
58.49929246649121,34.18206239627802,25.80046822695043,[36 34 36 36 38 38 40 41 42 44 44 47 49 49 52 51 51 53 55 57],glucose
51.19490116334905,22.715136089869514,17.912797720551655,[24 24 24 26 27 27 28 30 31 32 34 34 35 37 39 40 42 45 46 48 49],glucose
51.05419439310141,28.656307173759263,16.803156617805943,[30 32 31 32 32 35 37 39 38 41 42 43 49 51],glucose
58.70934610332999,30.91619447397632,15.131414577337152,[31 32 37 35 36 38 40 42 45 47 49 51 53 57],glucose
66.62366349398577,30.98608593504316,16.29823366768289,[29 31 31 35 37 41 42 44 45 46 47 49 51 53 56 58 61 64],glucose
50.83089086089949,26.85176822301807,18.464444226878562,[29 29 31 28 30 31 33 34 36 37 40 41 42 43 46 48 49],glucose
50.55936785381188,22.8506151234291,21.81985586910596,"[25 26 25 26 26 27 28 28 29 29 30 31 33 35 34 34 39 39 40 42 43 45 46 48
 51]",glucose
50.19402873632213,23.095474029292447,16.965715853307255,[23 24 26 26 29 27 30 31 33 34 34 35 36 39 40 42 44 46 51],glucose
59.16529717400739,23.41142051537245,17.195763475039428,[26 26 26 28 27 29 29 32 32 33 35 35 36 38 40 42 44 44 49 52 53 55 59],glucose
55.690384598778316,25.429439259911018,20.337269633350456,[24 28 27 28 29 30 33 34 35 36 35 36 37 37 38 42 44 47 46 49 51 52 55],glucose
61.84847041456917,33.50329839636082,28.2666405204242,"[36 34 35 37 37 38 39 40 41 42 42 42 44 45 47 48 50 51 51 53 54 57 58 60
 61]",glucose
51.312960350948245,27.379576198117586,19.862657571812544,[28 29 29 31 31 32 34 35 36 37 39 40 41 43 44 47 48 50],glucose
50.17235233805006,23.90761441710459,23.377105239175524,"[25 26 25 26 27 28 29 29 31 31 32 33 34 35 35 37 37 40 39 42 43 45 45 48
 51]",glucose
51.91746620393259,24.00946004033389,21.57076481605816,[25 26 26 27 27 29 30 31 31 32 32 33 34 35 38 38 39 39 43 44 46 49 50 51],glucose
66.01567998979857,29.384580827022564,13.701569703498885,[30 31 33 34 35 38 39 43 45 46 47 50 55 58 59 63],glucose
66.55201423955926,34.893850096042,21.47052618513462,[36 36 36 38 40 42 43 45 46 47 47 49 51 52 53 56 58 60 64 66],glucose
51.19614333609573,24.849337243353208,25.89114044390302,"[26 25 26 27 27 28 29 29 30 31 33 34 35 36 37 39 39 39 40 41 42 43 43 45
 46 49 52]",glucose
61.758762075932275,23.777239560581915,15.24985137639093,[25 26 26 27 28 29 33 33 32 36 37 39 40 42 45 49 49 51 54 57 59],glucose
59.75908795449806,25.332356170306976,13.729864072850367,[26 28 28 30 30 31 34 37 38 39 42 44 47 48 51 55 57],glucose
63.04116187683104,36.60740678275764,20.404037022965074,[37 38 40 40 41 43 45 46 49 50 51 53 55 57 59 61],glucose
58.87693597380776,27.623148272013694,19.23385443923519,[30 29 31 30 31 33 34 36 37 38 39 40 42 43 46 47 48 51 53 56 58],glucose
48.250618917864664,25.337650457105713,17.21791438037978,[28 29 26 28 29 30 32 33 34 36 38 39 40 43 45 48],glucose
62.878117312595414,32.15339527341934,15.502483025633378,[36 33 33 34 39 39 44 46 45 50 47 53 54 58 61],glucose
48.39347294388796,25.394974112965524,18.274274789210995,[27 27 28 27 29 30 32 33 34 35 38 38 40 42 43 45 47],glucose
59.67670401861508,28.68561612401205,16.085684062134234,[30 30 32 33 34 35 37 39 40 41 43 47 48 48 53 56 58],glucose
68.08300610780155,28.20678231863508,14.159262649629191,[29 31 31 33 35 34 37 40 42 44 45 48 51 53 55 59 63 65],glucose
67.54433519782326,27.34515615025893,18.397155797744993,[34 29 29 33 31 33 32 36 37 43 37 38 41 41 46 48 46 53 57 56 54 60 66 68],glucose
46.96664011790718,21.739988810512596,20.696757371979682,[24 23 24 23 25 27 26 27 28 29 30 31 32 33 34 36 36 38 40 41 43 44 47],glucose
54.15313671866841,20.936063737289025,16.046041238265328,[24 22 23 24 25 26 27 28 30 31 31 33 35 35 38 39 42 42 46 49 49 54],glucose
55.944832601625414,22.557242454262674,15.262350252839598,[23 25 26 26 28 28 30 31 32 32 34 37 38 39 43 45 47 49 51 55],glucose
54.72329252906049,27.870916641346103,14.382656567973452,[30 29 30 33 34 34 37 38 42 42 45 47 49 54],glucose
48.22898718618662,21.537791885391922,22.355396080846507,"[24 23 23 23 24 26 26 27 28 28 29 31 31 33 32 33 36 35 34 39 40 41 42 43
 48 49]",glucose
54.34860352345671,19.523586700318816,18.279990352119203,"[21 22 22 24 23 24 25 25 25 26 30 29 30 31 33 33 34 37 38 40 41 42 45 47
 50 51 54]",glucose
73.55693541794928,38.601938313396026,18.275873778630967,[35 37 43 45 47 48 47 50 51 56 59 61 59 63 66 70 67],glucose
53.915310082512455,25.730452120676834,16.86627909336222,[27 27 28 29 30 32 33 34 37 37 38 39 42 43 44 48 51 53],glucose
67.83491621078846,43.759003960653786,20.555044603151,[42 46 47 50 51 52 54 54 56 59 61 63 67],glucose
50.465388223040925,30.31575876238092,17.68163032029437,[30 32 33 34 36 36 38 41 41 42 45 48 48],glucose
53.24534465255571,26.353535300273297,17.73995213160895,[27 29 29 28 30 32 33 35 37 36 39 42 42 42 44 48 50 52],glucose
52.83699945263,25.06613104073876,17.661124184507873,[26 27 27 28 31 31 32 31 34 35 35 38 40 42 44 46 46 49 52],glucose
65.12571104731597,36.02800704452697,19.903797447054277,[33 38 39 40 42 44 45 46 48 49 52 53 54 56 58 61 63],glucose
55.651923179545804,27.41763049770884,17.624118976945525,[29 29 31 31 31 32 33 36 37 40 40 43 44 46 47 49 52 54],glucose
52.96344297352867,24.322058683598005,17.813697120132556,[25 27 24 27 29 31 31 31 33 35 37 36 39 39 42 42 44 48 50 52],glucose
59.48028889613524,22.06186186634134,15.375399765880415,[23 24 25 26 26 27 29 30 34 33 32 38 38 39 40 42 45 45 49 51 56 60],glucose
59.97496901939507,35.56713272860868,22.551927506640276,[35 38 38 38 41 41 43 44 46 45 49 50 52 53 54 56 59],glucose
53.59230720438703,26.196924653305732,19.368050191927722,[27 28 29 28 29 32 33 33 34 37 38 40 40 40 42 44 46 49 50 53],glucose
55.6977392919661,23.59112219346201,16.13716949864396,[27 28 25 26 27 28 30 32 32 34 36 37 39 41 43 44 47 50 52 54],glucose
69.41116220135193,25.206535661158,16.422947449583056,[26 29 28 29 30 30 32 34 34 38 40 41 40 42 44 47 47 51 55 57 58 62 64 68],glucose
61.67330975163547,23.84095861158604,13.856435393667045,[26 26 28 28 29 31 32 32 35 36 38 39 43 44 46 49 65 58 53],glucose
64.39883872806078,34.76593524036776,26.985689293451355,[35 36 38 38 38 40 41 41 42 43 44 45 47 48 50 52 53 55 56 56 57 59 61 64],glucose
54.378235587719395,23.133724482122123,20.27522753041322,"[24 25 26 27 28 28 29 30 30 30 31 32 35 35 36 38 38 41 42 45 46 47 50 51
 55]",glucose
49.565359092246496,25.363021546179684,15.518222412361279,[27 27 28 29 30 31 33 34 37 37 38 41 43 46 49],glucose
49.80294750074791,24.84640506850818,15.949058716582064,[25 28 27 28 30 31 31 34 34 36 38 40 42 43 46 49],glucose
62.1765351809638,20.359214637098066,14.900461990455403,[22 22 23 24 25 27 27 28 29 31 33 33 34 36 40 38 42 44 47 49 52 54 59 60],glucose
66.1511789972464,34.46074352529269,22.321119187242584,[35 37 38 38 40 40 41 43 43 45 47 48 49 50 52 54 56 59 61 64 65],glucose
53.13012868044478,27.204195307360017,20.710342966148424,[29 30 29 31 30 32 33 34 35 37 37 38 39 42 43 45 46 49 50 53],glucose
53.066020449292836,25.022334870220945,17.5184321086539,[26 28 26 28 29 30 32 32 35 36 37 39 39 41 44 44 47 50 52],glucose
54.638201789531394,28.05848437160169,16.641134275092487,[30 30 30 31 33 34 34 37 39 41 44 45 47 47 51 52],glucose
49.22563261789068,25.36259355193957,18.814528631808408,[26 27 28 28 29 31 32 32 35 35 34 37 40 40 43 45 46 48],glucose
50.70572688534287,24.189251848135743,15.920844545770043,[25 26 27 27 29 29 31 32 35 36 37 38 40 44 45 46 49],glucose
50.954518021083366,25.443335219502423,16.96738402207596,[26 28 27 29 32 31 32 33 34 36 37 40 41 43 45 48 50],glucose
60.039400686944504,39.42855224068978,26.373531966190317,[40 41 42 43 44 45 45 46 48 49 52 53 55 55 57 59],glucose
46.29113490013957,26.18892282499192,20.68682166948523,[26 28 28 29 30 31 32 33 34 36 36 37 39 40 42 43 46],glucose
65.43380014336628,30.08101962486757,53.514923027095904,"[32 33 33 34 35 36 36 36 36 36 38 37 37 37 38 38 38 37 38 38 38 38 39 39
 40 40 40 40 41 41 41 42 43 43 43 44 45 46 46 47 48 49 49 52 51 52 54 54
 55 56 56 58 59 61 63 64 67 68 69 71]",glucose
50.00554802787247,25.59399220119295,18.62808367636008,[26 27 28 28 30 31 31 34 34 36 37 39 39 41 42 45 47 49],glucose
47.78080765043236,22.882118067690154,18.828657188984735,[24 24 24 25 26 28 28 30 31 31 33 35 34 38 39 40 42 42 43 47],glucose
51.42347313955021,21.312685187030944,16.526133110599698,[22 24 22 24 24 26 27 29 30 31 32 33 37 37 38 40 42 43 46 46 50],glucose
55.654480599623014,22.53384344969906,16.09930129574136,[22 24 25 25 28 29 29 31 32 34 34 35 36 39 41 42 44 48 50 52 53],glucose
50.611892586448455,23.019056403686985,15.836040981492065,[26 26 24 26 26 28 30 31 32 34 35 37 38 41 43 43 47 50],glucose
51.13723090137689,22.656588410566748,17.88081058461112,[24 26 26 25 26 27 29 29 31 31 33 34 35 36 38 40 42 44 46 48 51],glucose
53.56871773016489,24.150150845091893,18.271060647349042,[26 25 27 26 28 28 30 32 33 34 36 36 37 40 40 43 44 45 49 50 52],glucose
51.53059180625116,21.029974518042664,19.335148403121213,"[21 24 23 23 25 25 25 27 28 30 30 31 33 34 35 34 36 38 39 40 43 45 47 49
 51]",glucose
62.87307187712104,20.21975065493689,14.66385812372365,[24 24 24 24 24 26 27 28 30 31 33 33 34 36 37 40 40 43 46 47 52 53 67 60],glucose
49.43396423547926,26.149141680174598,18.50362265277997,[25 27 28 30 30 33 34 34 35 36 37 40 41 42 44 46 48],glucose
58.03753981851027,26.054257799838854,16.443564880387907,[26 28 29 29 32 32 33 35 37 38 39 40 42 45 48 49 51 54 56],glucose
49.50563841635969,24.750338131928924,16.997541909502463,[25 27 28 29 28 31 32 34 33 33 36 37 40 42 44 47 49],glucose
48.94341959356108,25.283656860858187,19.938928884349277,[25 27 26 30 30 31 33 31 33 35 34 35 36 39 41 43 45 47 48],glucose
51.490970729823985,23.38156299700368,16.682059595645647,[25 27 27 26 26 29 30 31 32 33 35 36 37 38 41 43 48 48 51],glucose
55.3027102215172,21.529532908662098,16.898926934554776,[25 23 24 25 25 25 27 27 30 31 31 33 35 37 37 39 43 45 44 48 49 51 53],glucose
61.794422859443095,26.69892627790891,13.215550701439378,[28 29 29 33 32 34 37 39 40 41 44 47 50 53 56 60],glucose
78.56880059438319,40.953115726594554,26.59621661913742,"[42 43 46 45 47 48 49 49 49 50 51 53 54 54 58 60 63 64 66 67 69 71 73 76
 78]",glucose
57.13719699945865,30.62711631140188,22.231590949286936,[30 31 33 34 34 35 37 38 40 41 42 44 44 47 50 48 49 51 53 56],glucose
56.141246848016046,22.49552438799982,16.673953846903032,[24 24 24 26 28 29 29 27 31 33 33 34 38 39 41 40 43 45 47 51 53 54],glucose
52.026817612140135,24.452412363136265,16.52469716327781,[25 27 28 30 27 30 31 33 33 34 37 38 39 41 44 47 49 51],glucose
56.54030510347082,26.701208249773373,18.477890396418626,[28 29 30 31 32 32 33 34 35 36 37 39 41 43 45 47 49 51 53 56],glucose
52.919994683746424,25.927834072156244,16.515898797981755,[27 28 31 30 30 30 33 33 35 38 39 40 42 45 49 49 51],glucose
83.37388177598531,42.3058580633074,19.41275277321336,[43 45 47 47 49 51 52 53 56 58 60 61 64 67 69 72 76 78 82],glucose
70.1981706054679,35.66757340764932,17.40340454212726,[37 37 40 40 42 43 45 47 48 51 53 54 56 60 63 66 68],glucose
65.23836864418863,34.734036507390606,16.49492467067372,[36 38 38 40 41 43 44 46 46 49 51 55 59 61 64],glucose
69.25939832548698,34.31542363249257,15.792288930401234,[35 37 38 39 41 43 44 47 48 50 53 54 57 60 65 68],glucose
78.58572254443288,45.7434880874342,20.494405832834943,[48 50 51 50 52 53 55 57 58 60 63 64 67 73 76 78],glucose
56.800590691064194,34.44742619232011,18.017774789130264,[34 36 38 40 41 41 43 44 46 48 49 54 56],glucose
59.20789803114097,29.25539593385565,19.66400326949524,[30 32 31 31 34 35 36 38 39 41 42 41 45 46 47 49 50 52 57 59],glucose
54.66316363902701,25.875667481065282,19.462954434080913,[25 25 28 29 29 33 33 34 35 37 37 39 40 40 41 43 44 47 49 52 54],glucose
61.65881678592319,34.786977567406545,16.95408138578242,[35 37 39 39 41 42 44 45 47 50 54 55 56 60],glucose
80.11423201890136,43.9218232947162,20.758357938218666,[44 46 48 49 50 52 54 55 56 59 61 63 66 67 69 73 75 79],glucose
53.32067740755652,33.6417277379736,18.060231527204,[34 35 36 39 40 40 41 43 46 47 50 52],glucose
